stkcd,year,SOE,ROA,SIZE,LEV
673,2019,0,-.2379907594710365,21.13195896238938,1
673,2020,0,-.0951752706750963,21.14744364929971,1
676,2019,0,.0712568437446557,22.94883702305404,.281179883416831
676,2020,0,-.3647243458113711,22.51825156828279,.3883942623832311
677,2019,0,.0374763743472585,20.57682422022859,.2182580506999115
677,2020,0,.030581266856128,20.58081254219685,.2020912522887379
678,2019,0,.0041917189391143,21.71473011684975,.5298738973273459
678,2020,0,-.0369685947046534,21.67750450640394,.5564641144050514
679,2019,0,-.0842967427969586,22.22888497103249,.8501980340477068
679,2020,0,-.0260940671070921,21.01904788678148,.4966151595815679
680,2019,1,.0065041723380364,22.91277161126701,.5840221732368931
680,2020,1,.0110456028637255,22.99566864865557,.6060046786657569
681,2019,0,.0637388078066868,22.13843409886493,.2534471399534828
681,2020,0,.0453833569121262,22.11920465512753,.2153245739014014
682,2019,1,.0502460792861997,22.55762731838363,.4318987576593781
682,2020,1,.0497473951575292,22.65456283409087,.4488729736991917
683,2019,0,.0477874342360247,23.88108544195549,.483047064977119
683,2020,0,.0106085083271532,23.86977637991806,.4790720023218293
685,2019,1,.0596733176787835,23.67468196474906,.295659612345544
685,2020,1,.0679063166000703,23.7624647254811,.311107335666586
686,2019,1,.0187256133463344,24.94597321159438,.7632612794048576
686,2020,,.0264406866743108,24.95280883418234,.7464803062088423
687,2019,0,-.3647243458113711,21.29788967650283,1
687,2020,0,-.3647243458113711,20.72193037496388,1
688,2019,0,.0802010093236893,21.70361676945862,.2002436057907806
688,2020,0,.052709000888127,21.99532920124868,.322349635705934
690,2019,0,.0594515149872471,23.66697776342093,.4995570227921751
690,2020,0,.1189860407271174,23.68345471496142,.435296575461489
691,2019,0,-.0428738274493373,19.29777826208073,.6338136136759136
691,2020,0,.0402622323265681,20.40498213555575,.6812881809586204
692,2019,1,-.0382776216449346,22.52400822955176,.7812155826951191
692,2020,1,-.1847268924954786,22.33286290282293,.9290275407281176
695,2019,1,.0489521361223694,20.70114690693817,.4033511377653717
695,2020,1,-.0203539630655161,20.79719504064915,.4562210343637763
697,2019,0,-.3647243458113711,22.01418210742209,.5832506228782544
697,2020,0,-.149916473887104,21.93659250568269,.6978963728396372
698,2019,1,-.0781567274262303,22.90595174959619,.5802634640114342
698,2020,1,.0514859406040599,23.0703725583827,.6092286993041481
700,2019,0,.0167856704585478,22.78322643139331,.696700889303871
700,2020,0,.0057903217914547,22.84428794400327,.6690837903554608
701,2019,1,-.108971386175701,23.70563752754874,.8443058791591833
701,2020,1,.0031690190717953,23.60934679118455,.8304333021148252
702,2019,1,.0478041822847982,20.33567374947861,.1766573658972913
702,2020,1,.066920458349821,20.64564034107192,.3280640069558002
703,2019,0,.0561899168836807,25.16862821052688,.659002800007282
703,2020,0,.0490599588792568,25.24787942159191,.6716663696472138
705,2019,1,.0998140046278229,21.67436528959111,.3387218337763443
705,2020,1,.0432276043881681,21.71699121970441,.3477191867478963
707,2019,1,-.001154303725788,22.01417277019467,.9489663783786237
707,2020,1,-.1633795837788026,21.83268931116257,1
708,2019,1,.089445775428038,25.00802430244503,.6517658190217086
708,2020,1,.0970950568130262,25.07278162322208,.6334605019167592
709,2019,1,.0170861535938738,26.07954867465689,.7223876324118782
709,2020,1,.0100575857061092,26.20901612566985,.7494993300146333
710,2019,0,.14669424096825,21.84457749670607,.2352099058601413
710,2020,0,.0755741330070874,21.90006348155157,.2532457442999179
711,2019,0,-.0857945805070792,23.2179747579664,.5648383343321202
711,2020,0,-.2536765868800174,23.00604701627989,.7265520953205399
712,2019,0,.0075738682380376,24.03037006120772,.8082721878042352
712,2020,0,.0098959042114058,23.8888302826083,.7736177456182017
713,2019,1,.028320570560022,21.68048899849704,.3281706488916392
713,2020,1,.0255903998078968,21.70031376201279,.3321178787897114
715,2019,0,.0947354881127749,21.55318700684906,.3551084803889095
715,2020,0,.0704834979654607,21.56507279878551,.3349027117760343
716,2019,0,.0059463595404879,22.39079128212867,.4641407225659126
716,2020,0,.0034366282463769,22.37463603143075,.4680679936456539
717,2019,1,.1135812704870449,23.56651670142625,.5341793347405167
717,2020,1,.1272184831028221,23.60001172935992,.4643904946905067
718,2019,0,.0977889284171731,23.61241916747744,.5266263945472993
718,2020,0,.0952740945382137,23.49407456753996,.4553191278926345
719,2019,1,.0691151498150964,23.23465342856812,.3237235815671736
719,2020,1,.0695446054604721,23.3369976806175,.342157968663605
720,2019,1,.1472517318675305,22.25519648826877,.4375237879754593
720,2020,1,.0822771481500088,22.38831562413827,.4556908626919613
721,2019,1,-.038889456928812,20.82183937110393,.4378326246514184
721,2020,1,.0069996288683926,20.95158001458275,.4989435145545938
722,2019,1,.0520685138221758,21.88505428163215,.057969633740754
722,2020,1,.0379679904288342,21.92471670892258,.0721664107282455
723,2019,0,.0760860234016968,23.70083270330143,.5275445820244119
723,2020,0,.0465108044757991,23.95458798907545,.5552936307971245
725,2019,1,.0011711359849203,26.55342308290903,.5856267912746563
725,2020,1,.0142472026607492,26.73849912159346,.5912906236824939
726,2019,0,.0952098309099053,23.19857924783389,.3017245935601462
726,2020,0,.0068277471634295,23.21893964236484,.3329150497687539
727,2019,1,-.3647243458113711,23.78988840595257,.6717938840094605
727,2020,1,.0463547596716708,24.30768416859246,.8328138172042204
728,2019,1,.0132805611814828,25.14413839422758,.7012533663748669
728,2020,1,.0193775658972091,25.22924868117945,.6590884117675381
729,2019,1,.0231581878880272,23.62257041352865,.2393209017520717
729,2020,1,.0257998776761342,23.64059630082038,.2493825352698781
731,2019,1,.0255337807470447,22.063930500729,.2411890050150874
731,2020,1,.0287450295966006,22.110599181536,.2583209777464217
732,2019,0,.0016515937965227,26.13628846312601,.8495204428664795
732,2020,0,-.0223865075382989,26.10239140098488,.9074563431674854
733,2019,1,.0453355366656946,22.8942150299787,.3860388873837987
733,2020,1,.0813846028463725,22.91581607301381,.3332996152438567
735,2019,0,.0091076772086303,22.6019412984272,.3570656944540078
735,2020,0,.0116981170103704,22.85492783011279,.4909342437949817
736,2019,1,.0377114175664489,24.58383521320291,.8681672137958627
736,2020,1,.0147158155353637,25.32345690919646,.8704319811970723
737,2019,1,-.0175281942368762,21.1775557480336,.7472430374979659
737,2020,1,.0828965535962476,20.9511368582326,.5919236321254558
738,2019,1,.0394155354419072,22.78954519485606,.2467095636039892
738,2020,1,.0497481894146897,22.90114975941809,.2739492192232292
739,2019,0,.0987575183190917,22.59853674827589,.4223170332259381
739,2020,0,.1293841020145634,22.73747367688529,.4141695190962669
750,2019,1,.0107902880616028,24.91757843025133,.781160590122308
750,2020,1,.0144623828182068,25.00759340034709,.7376365161733409
751,2019,0,.0440767369198897,22.24611298495592,.4260424720241951
751,2020,0,.0442442956236512,22.39863002087509,.4634512623933475
752,2019,,-.320188991258045,20.62130529470068,.6516003679659917
752,2020,,.0268006913618393,20.63518550791106,.6073072086270028
753,2019,1,.0371541402525669,22.42791007421755,.5587882114798414
753,2020,1,.0271839651304929,22.68292213425411,.6377437615086916
755,2019,1,.0213661221176171,22.86952878959771,.8579064767329565
755,2020,1,-.0046515015276528,22.81936355580551,.8567944754768169
756,2019,1,.0601980744618848,22.58517688979205,.5167001925010793
756,2020,1,.0595641220961927,22.68236747870095,.5218789509561215
757,2019,1,.0561456810736594,21.84591882488728,.4614384082535989
757,2020,1,.0246770290739568,21.83194098321882,.4383539352612936
758,2019,1,-.0353553304168997,23.95399183630064,.6630485308705409
758,2020,1,-.0169941117537709,23.81867304324705,.5929759238645085
759,2019,1,.0136750022025232,22.94358463612576,.6119659826824898
759,2020,1,.0153737494899805,22.9805697326874,.6375348814607618
760,2019,,-.2531732736662106,20.29660813297738,.9302688137953637
760,2020,,-.1081523842439023,20.0797396137897,1
761,2019,1,.0107970248459748,24.82972711428842,.6704699951054313
761,2020,1,.0078182785432589,24.89776803484065,.6684891052303368
762,2019,1,.0238575630311147,21.77533184763541,.1402637823232353
762,2020,1,-.0200453453539591,21.72522589497904,.1141655392239814
766,2019,0,-.3647243458113711,22.27041303589283,.4325336812771315
766,2020,0,-.0716438232039713,22.32810842933801,.5368115290992325
767,2019,1,.0004109368251482,24.65383544018428,.8431621320491183
767,2020,1,.0065907960856964,24.76375134733847,.8483566285970154
768,2019,1,.013580001703504,24.61023096467418,.6595293278126056
768,2020,1,.0167991854538146,24.79161419749956,.7381839448496357
776,2019,,.0271301702194249,26.70060879991644,.7613115396605056
776,2020,,.0297907612739136,26.73849912159346,.776433432457754
777,2019,1,.0521156363228038,21.60645082652321,.3911272391368054
777,2020,1,.0399057911665714,21.62673408334478,.3743067005690967
778,2019,1,.0410130038546764,24.62653128050573,.5489860464886918
778,2020,1,.0525224884832027,24.69711250564502,.5458788670085043
779,2019,1,.1096329661887421,21.94913359458877,.464408668595699
779,2020,1,.0940658222569608,22.08434265981381,.4470367644782405
780,2019,1,-.0141655856087868,22.30132275276221,.206660771235541
780,2020,1,-.1892869541801373,22.15621673334378,.2728264205973802
782,2019,0,.0161506592268703,21.70292934641935,.4508440536587427
782,2020,0,.0154450390427505,21.7609060609862,.4897518764348482
783,2019,,.0212105547418153,25.41775553684171,.7425321287450906
783,2020,,.0211574790781013,25.62415779212049,.7823562736250319
785,2019,1,.1067579538816806,24.24331079274941,.5227954586443264
785,2020,0,.0507159899206278,24.394014947922,.4724844519749813
786,2019,1,.1257053244446415,23.78962395370779,.3224575193000873
786,2020,1,.1441489019044908,23.8550670290734,.2382936461842654
788,2019,1,.0298300462324111,21.62353258262497,.4934122424861798
788,2020,1,.0240754696133701,21.55886734132846,.4399997867354848
789,2019,1,.2367621533639013,23.19188521836246,.3627919013078968
789,2020,1,.1920060001846137,23.44054630417747,.3826073930075752
790,2019,0,.0666775547274962,20.85297352384686,.2264257158192607
790,2020,0,.0415694024925228,20.85430473208576,.1996106840114448
791,2019,1,.0294269423230039,23.66666462919439,.6241347091887727
791,2020,1,.0316036929615918,23.6696549642394,.606319907255446
792,2019,1,-.3647243458113711,23.83818018211166,1
792,2020,1,.1591246608094638,23.724473818952,.7381526677813359
793,2019,1,.0414138064668063,23.27846844661534,.5190503149096752
793,2020,1,-.2348797589926003,22.9403054992071,.6211916098405911
795,2019,0,.0495978328211444,21.96089777613315,.3092821713354847
795,2020,0,.0195449204620682,22.09601218120705,.3900998092412535
796,2019,0,.0315431675524271,22.59736657543474,.6025984122863247
796,2020,0,-.1572026485043558,22.21556115987095,.7093017910650578
797,2019,1,.030275298697027,23.73255640609764,.7071747644274208
797,2020,1,.0294294252843154,23.87402117556412,.7476304577651024
798,2019,1,-.0248545472579569,20.84080454012494,.2777718822061161
798,2020,1,-.1411454899731479,20.85513077787128,.4298087269736311
799,2019,1,.1238814068309746,21.89530929191825,.2472071962452477
799,2020,1,.1387642630137145,22.19045173484092,.3412223290505632
800,2019,1,-.0046869037020888,23.70160747131052,.5871244175220787
800,2020,1,.0541775273383433,24.88585334223952,.6176610739651593
801,2019,1,.0052314092807462,22.42159208578822,.5540584954919126
801,2020,1,.0199973292872322,22.33771636757414,.4419699968590116
802,2019,0,-.3647243458113711,22.24435903810584,.4554650411725197
802,2020,0,-.2084650408532538,22.23599379427109,.6247519666528021
803,2019,1,-.3647243458113711,19.76629733426584,1
803,2020,1,.0220630254060703,21.31965906515135,.6466949178302409
806,2019,0,-.3647243458113711,21.26504657991361,.9895212769822993
806,2020,0,.0732325139134872,21.47779898401929,.9705013355938454
807,2019,1,.0147226896364168,24.40157604812816,.682322745747356
807,2020,1,.0334000505454735,24.43729140356848,.6645741672391347
809,2019,1,-.0151234217558257,22.45294962666848,.4473371488042756
809,2020,1,-.0131378551878487,22.24206019610718,.3307720936361969
810,2019,0,.0641789607174868,23.07856318958332,.6292569563650049
810,2020,0,.0357997377371072,23.05055713933498,.5797303353982894
811,2019,1,.0725745330631282,22.72908559369513,.4656569501526115
811,2020,1,.0318738439039896,22.82570839110781,.4529845982996557
812,2019,0,.0189692231372797,21.81992438029314,.5211750984869512
812,2020,0,.0137274436839387,21.90315305627247,.4883144758511964
813,2019,0,.0641116617066999,22.50291823064251,.0535270431274301
813,2020,0,.0550806606227267,22.57947686621384,.0697508684905829
815,2019,1,.0165228590309347,21.91384899908788,.3560770980441699
815,2020,1,.0149998199710699,21.87194895674175,.3132937126603124
816,2019,0,-.2686305058130331,22.06656397685124,.3844588365920113
816,2020,0,.0226678829275965,22.0287547712475,.3400606463736187
818,2019,0,.0809363922208127,22.21618956884639,.3809291302317231
818,2020,1,.0553734331485236,22.29788068364183,.3462454517306043
819,2019,1,.088615756857891,20.6801074767795,.1284161054929521
819,2020,1,.0667312646183462,20.72264173680643,.1320367766218941
820,2019,0,-.3647243458113711,18.95133017902545,1
820,2020,0,-.3647243458113711,18.95133017902545,1
821,2019,0,-.1046073060034133,22.31700032451275,.5318472469927242
821,2020,0,.0062497167072521,22.54316002868853,.6179655354985644
822,2019,1,.0531775130379618,22.23149186260024,.2627883256587074
822,2020,1,-.0697295162040818,22.18331594506692,.3002770613248724
823,2019,1,.0726627065671252,22.46536323838327,.3062729621502329
823,2020,1,.0605818391841699,22.65715511731987,.3765531816088829
825,2019,1,.0309163715390324,24.96528605729466,.5362673859717594
825,2020,1,.0261260312822583,24.94715103878338,.5103338475849833
826,2019,1,.013933303595101,24.48048394400091,.6164222622012189
826,2020,1,-.0359574308335236,24.43725696871557,.6334463585838231
828,2019,1,.1133777341271781,23.19143509491251,.3727264530773228
828,2020,1,.080545502452793,23.36138944149321,.3549618143257051
829,2019,1,.006380829720984,23.32708052927466,.8126240651644715
829,2020,1,.0132150013145195,23.38148592752948,.8239854548465328
830,2019,1,.0503346690126707,24.1314496880633,.6254089860085419
830,2020,1,.0341094249783814,24.18505702650524,.548661193867963
831,2019,1,.0331236703155246,21.7405555942651,.1660392666835026
831,2020,1,.0929348381079048,21.86470852529185,.184779232236252
833,2019,1,.0157074930270909,22.19921439944932,.366032983918861
833,2020,1,.0152389530782869,22.30852480982291,.4146812544463842
835,2019,0,-.3647243458113711,20.03903573504413,1
835,2020,0,-.166804479515407,19.91815764550786,1
836,2019,0,.0194795138058071,21.66825445159864,.495844611914153
836,2020,0,.0094354254888084,21.6832519387137,.4954868987303083
837,2019,1,-.0350941324148696,22.87318491026985,.6591349329652186
837,2020,1,.0274992622200604,22.95001647983515,.6886662149784979
838,2019,0,.0063228299505099,23.59630474542839,.8409009532784659
838,2020,0,.0192493276375284,23.62323502762762,.8397942307704492
839,2019,1,.0024504721846739,23.56287793229793,.484025105938846
839,2020,1,-.211906222311465,23.31428642400263,.5881298558374857
